date,nav
2022-04-29,1.2886136897234406
2022-05-05,1.3477876359309058
2022-05-06,1.4438707786802947
2022-05-09,1.4875668919340987
2022-05-10,1.5131671918687426
2022-05-11,1.5607744795461542
2022-05-12,1.6480182090401863
2022-05-13,1.5449965461589457
2022-05-16,1.5242329240010892
2022-05-17,1.471908602669099
2022-05-18,1.5264009691684532
2022-05-19,1.462957167330304
2022-05-20,1.5567911678416548
2022-05-23,1.67890403736794
2022-05-24,1.6277814749480122
2022-05-25,1.6138255347045891
2022-05-26,1.606339776885673
2022-05-27,1.6580091907901955
2022-05-30,1.7408792428087203
2022-05-31,1.749864984189156
2022-06-01,1.744080092250134
2022-06-02,1.7830714161657282
2022-06-06,1.9163132208756197
2022-06-07,1.8916677949046823
2022-06-08,1.8489492804941052
2022-06-09,1.7413672239402527
2022-06-10,1.7458592105023372
2022-06-13,1.8363972689262926
2022-06-14,1.7615181330898584
2022-06-15,1.6649498990120746
2022-06-16,1.7114068963484705
2022-06-17,1.707762152339817
2022-06-20,1.666642868310423
2022-06-21,1.6705460376178507
2022-06-22,1.6843232259654397
2022-06-23,1.6571462000677561
2022-06-24,1.7412272945851888
2022-06-27,1.7334452111601586
2022-06-28,1.7667213297137305
2022-06-29,1.4995768828753229
2022-06-30,1.378450628583589
2022-07-01,1.3974420629445887
2022-07-04,1.4354253211388635
2022-07-05,1.4504239663322402
2022-07-06,1.50207908614752
2022-07-07,1.5387631855852821
2022-07-08,1.523085594075513
2022-07-11,1.5478683790812187
2022-07-12,1.5063432548893085
2022-07-13,1.5269355398469586
2022-07-14,1.6236492379866794
2022-07-15,1.7124818611358088
2022-07-18,1.7150759514933969
2022-07-19,1.7800773641539114
2022-07-20,1.8231064703894113
2022-07-21,1.9081373670613528
2022-07-22,1.8792093937973673
2022-07-25,1.8413473777181162
2022-07-26,1.749427952330785
2022-07-27,1.824310051274573
2022-07-28,1.8648520866851463
2022-07-29,1.9317926159678713
2022-08-01,2.002325974873177
2022-08-02,1.9547273584637814
2022-08-03,2.0249182708352977
2022-08-04,2.0180025624420317
2022-08-05,2.0116609898956077
2022-08-08,2.0990395167650124
2022-08-09,2.130644622185328
2022-08-10,2.185626962829185
2022-08-11,2.2036920701710287
2022-08-12,2.199738091789332
2022-08-15,2.2273978328719886
2022-08-16,2.1850676818208594
2022-08-17,2.110448276299953
2022-08-18,2.1282071927315096
2022-08-19,2.0589373337887187
2022-08-22,2.063348723031561
2022-08-23,2.123079234807552
2022-08-24,2.1175792862703284
2022-08-25,2.2816531803421674
2022-08-26,2.2654466887546905
2022-08-29,2.3331545141190104
2022-08-30,2.2562396942232144
2022-08-31,1.9588438651498943
2022-09-01,1.8762245654626777
2022-09-02,1.909203006566641
2022-09-05,1.8539884867904053
2022-09-06,1.7484635513204017
2022-09-07,1.8209221520251861
2022-09-08,1.7855302972424136
2022-09-09,1.6670004661780635
2022-09-13,1.6730981653999737
2022-09-14,1.6859494095238907
2022-09-15,1.5299763825980144
2022-09-16,1.5323219468871163
2022-09-19,1.4436645182501464
2022-09-20,1.568419422444219
2022-09-21,1.5855744939036833
2022-09-22,1.5964490158230356
2022-09-23,1.5506165537341332
2022-09-26,1.497358655318296
2022-09-27,1.5143670626989978
2022-09-28,1.5011882483165642
2022-09-29,1.5349875977294172
2022-09-30,1.3842563959710004
2022-10-10,1.3593708211755104
2022-10-11,1.4675881435904634
2022-10-12,1.4827101529952496
2022-10-13,1.5884405727467759
2022-10-14,1.6138376553215572
2022-10-17,1.7400742326658873
2022-10-18,1.804139681357802
2022-10-19,1.8313820682714346
2022-10-20,1.8265520478896142
2022-10-21,1.8108573869200446
2022-10-24,1.9170940717724467
2022-10-25,1.8784163880936176
2022-10-26,2.063150061958552
2022-10-27,2.1269734268028437
