ts_code,trade_date,auto_amount_ma_30,auto_std_60,auto_std_ratio_5,auto_volatility_20,future_5d_return,year_month
920950.BJ,2024-03-13,12534.142033333334,8.316994871981395,0.0303605687194787,0.6547578305301615,0.05307735742518349,2024-03
920950.BJ,2024-03-14,11889.150333333333,8.316994871981395,0.01987180129421625,0.5679306694398711,0.030167597765363263,2024-03
920950.BJ,2024-03-15,11769.207633333333,8.316994871981395,0.019871801294216253,0.5810240112789385,-0.019892473118279574,2024-03
920950.BJ,2024-03-18,11587.958766666668,8.316994871981395,0.02463659174682669,0.5760316124512346,-0.0421558164354322,2024-03
920950.BJ,2024-03-19,11352.332233333333,8.316994871981395,0.02547511659759712,0.5646543432206474,-0.05489773950484389,2024-03
920950.BJ,2024-03-20,11240.1792,8.316994871981395,0.018263074027154116,0.5641850972605109,-0.04932975871313661,2024-03
920950.BJ,2024-03-21,11117.966766666666,8.316994871981395,0.005893761675910326,0.5650255883162897,-0.037418655097613995,2024-03
920950.BJ,2024-03-22,11038.953033333333,8.316994871981395,0.010763393797981953,0.5655742661899963,-0.040043883708173356,2024-03
920950.BJ,2024-03-25,10835.583033333332,8.316994871981395,0.015478569879345644,0.5688091890856954,0.010027855153203369,2024-03
920950.BJ,2024-03-26,10656.515466666668,8.316994871981395,0.023473261425699794,0.5063743162863981,0.02562642369020507,2024-03
920950.BJ,2024-03-27,10368.006733333335,8.316994871981395,0.01993254919236078,0.4970018361788287,0.015792442188381273,2024-03
920950.BJ,2024-03-28,10071.840333333334,8.316994871981395,0.014362311214515802,0.48242621680839287,-0.016338028169014085,2024-03
920950.BJ,2024-03-29,9925.735133333334,8.316994871981395,0.010007671563625267,0.484197283368994,0.029142857142857137,2024-03
920950.BJ,2024-04-01,9887.264133333334,8.316994871981395,0.01387326264608115,0.46464578110401705,0.003309431880860636,2024-04
920950.BJ,2024-04-02,9713.2127,8.316994871981395,0.01395628902016131,0.435439671622691,-0.018323153803442627,2024-04
920950.BJ,2024-04-03,9563.764133333334,8.316994871981395,0.014193038960616501,0.39173109087612046,-0.009994447529150685,2024-04
920950.BJ,2024-04-08,9547.557533333335,8.316994871981395,0.017749882651934782,0.29678304710960196,-0.01145475372279492,2024-04
920950.BJ,2024-04-09,9477.974,1.5984100415778637,0.014758832693599198,0.3065781636886235,-0.10771793448084399,2024-04
920950.BJ,2024-04-10,9565.172233333333,1.4707999283990087,0.01545898827781393,0.3065521253281574,-0.04068169323804294,2024-04
920950.BJ,2024-04-11,9174.094866666668,1.3476478252929982,0.016453485848135777,0.31617322504391915,-0.005090497737556543,2024-04
920950.BJ,2024-04-12,8852.772566666665,1.203006779172279,0.015892422301276427,0.31037657602693053,0.006169377453729918,2024-04
920950.BJ,2024-04-15,8709.338633333333,1.1330571988294347,0.019927180155273796,0.32823756893833717,0.03360370799536483,2024-04
920950.BJ,2024-04-16,8598.8908,1.137200398242415,0.046988473084453135,0.3716543861881689,0.13503422526446784,2024-04
920950.BJ,2024-04-17,8647.378033333332,1.1292067111960344,0.04049337721175315,0.4956817338869433,0.04641833810888274,2024-04
920950.BJ,2024-04-18,8692.498,1.0977239421217608,0.03980825740502456,0.49675748875151726,0.021603183627060707,2024-04
920950.BJ,2024-04-19,8773.861366666668,1.0515500933717092,0.041202951304904686,0.5026243103366125,0.018394648829431315,2024-04
920950.BJ,2024-04-22,6995.2413,1.0496215486927751,0.043542611915442175,0.5015591059558562,0.03251121076233199,2024-04
920950.BJ,2024-04-23,6053.862766666667,1.049554371402962,0.01731957870993053,0.5067662046567595,-0.011513157894736725,2024-04
920950.BJ,2024-04-24,5631.400933333334,1.0411233611380248,0.015714561048584662,0.5032871163305926,-0.0065717415115006395,2024-04
920950.BJ,2024-04-25,5392.765633333333,1.037120020948926,0.01046783522486986,0.5001532633758966,-0.004451864218141255,2024-04
920950.BJ,2024-04-26,5358.380266666668,1.019048853083965,0.010947113911745524,0.5022671124440394,-0.036672140120415864,2024-04
920950.BJ,2024-04-29,5323.968766666667,0.9667929977844087,0.008940492459143835,0.5027379437295727,-0.027687296416938234,2024-04
920950.BJ,2024-04-30,5069.3365,0.8676675663234786,0.01021859773148102,0.5064230236170183,-0.009983361064891838,2024-04
920950.BJ,2024-05-06,4966.361000000001,0.7512824440478112,0.01003473335650432,0.4906534936586934,-0.022601984564498356,2024-05
920950.BJ,2024-05-07,4892.7571,0.6695707369288181,0.011338355092785333,0.492682190619021,-0.0005589714924539857,2024-05
920950.BJ,2024-05-08,4748.994866666666,0.643656925145782,0.016829461999989283,0.4960828393243448,0.012499999999999956,2024-05
920950.BJ,2024-05-09,4660.735066666666,0.6433966187660106,0.011293492770931293,0.48701969622831076,-0.018425460636516067,2024-05
920950.BJ,2024-05-10,4637.997700000001,0.641141196538089,0.010754884929046265,0.4742973886237407,-0.02128851540616261,2024-05
920950.BJ,2024-05-13,4637.117966666668,0.641288669938958,0.007300688179947625,0.4733243391392412,-0.015792442188381384,2024-05
920950.BJ,2024-05-14,4619.7674,0.6193698957784418,0.007203526714034308,0.4631519720323989,-0.05480984340044748,2024-05
920950.BJ,2024-05-15,4584.846233333334,0.530478837099236,0.0038718008031753794,0.462508418519558,-0.29180695847362514,2024-05
920950.BJ,2024-05-16,4630.9978,0.5158859419336161,0.006815201925142934,0.4498396377548238,-0.2718998862343571,2024-05
920950.BJ,2024-05-17,4598.937966666666,0.5000491218808147,0.009578393589323988,0.36751418043299294,-0.2902117916428162,2024-05
920950.BJ,2024-05-20,4517.531099999999,0.49712006757111465,0.011288155681920282,0.20611287934428316,-0.2957020057306591,2024-05
920950.BJ,2024-05-21,4582.06,0.5152970730038318,0.019366618865472616,0.23205979117680367,-0.26508875739644966,2024-05
920950.BJ,2024-05-22,4586.1141333333335,0.8580077271720773,0.1299555106952794,0.9143549733509764,0.018225039619651273,2024-05
920950.BJ,2024-05-23,4774.6718,1.0773131859236476,0.16252530925557862,0.91992128347886,-0.008593750000000067,2024-05
920950.BJ,2024-05-24,4773.358366666667,1.2806153182046223,0.17415256943051075,0.9109863808508962,0.022580645161290214,2024-05
920950.BJ,2024-05-27,4441.259666666667,1.4573198835320404,0.1466463798784444,0.9090094228003237,0.017087062652563212,2024-05
920950.BJ,2024-05-28,4304.9519,1.5942624527854776,0.016226494693010348,0.9145638585538304,-0.0008051529790660261,2024-05
920950.BJ,2024-05-29,4321.150766666667,1.6997368606582048,0.020291258509350717,0.9253240343850376,-0.03891050583657585,2024-05
920950.BJ,2024-05-30,4319.970666666666,1.7950104967982226,0.0184856087751134,0.9211919384043453,-0.06698187549251378,2024-05
920950.BJ,2024-05-31,4277.325133333334,1.881443249360701,0.017965947838864665,0.9226783467685481,-0.05757097791798116,2024-05
920950.BJ,2024-06-03,4025.3341333333333,1.9752011697589005,0.013455157454869325,0.9191707889900373,-0.04159999999999997,2024-06
920950.BJ,2024-06-04,3848.236166666667,2.066212144751507,0.01370211281853728,0.9197308266411434,-0.033037872683319924,2024-06
920950.BJ,2024-06-05,3422.6956333333333,2.149575335803275,0.01234977107557897,0.9206192012682087,-0.03724696356275292,2024-06
920950.BJ,2024-06-06,3308.4497666666666,2.227425485574161,0.025430016017840597,0.9161202640531948,0.004222972972973027,2024-06
920950.BJ,2024-06-07,3166.1018666666664,2.301485610849898,0.02416399227473042,0.9200019896430621,-0.028451882845188292,2024-06
920950.BJ,2024-06-11,3106.632666666667,2.3699483593506154,0.021177813074193415,0.9220805089600534,-0.046744574290484175,2024-06
920950.BJ,2024-06-12,2954.0905666666667,2.435055423446088,0.016003974559095784,0.9198563590604536,-0.03749999999999998,2024-06
920950.BJ,2024-06-13,2846.303066666667,2.5010630282314774,0.005540225442764212,0.9188728733197665,-0.056349873843566045,2024-06
920950.BJ,2024-06-14,2661.6615,2.5597530943344458,0.004245114987129712,0.921021866807094,-0.026072329688814122,2024-06
