,auto_kurtosis_20,hist_vol_60,auto_volatility_20,hist_vol_20,auto_volatility_60,auto_std_60_1,auto_amount_ma_30,auto_open_ratio_60,auto_quantile_0.75_30,auto_amount_ma_60,auto_skew_30_1,auto_kurtosis_20_1,auto_volatility_20_1,auto_volatility_60_1,auto_std_60,auto_amount_ma_30_1,auto_open_ratio_60_1,auto_open_log_return_60,auto_open_log_return_60_1,auto_quantile_0.75_30_1
2024-01-16,-0.000989326941584875,-0.017202728710433615,-0.0008338358973499001,0.006838122771489507,0.00037252666692282944,0.0029961092908732862,-2.6908402016608325e-09,0.008115860106776835,0.00019280531218814602,-1.7490596887895786e-09,-0.0008978131143742904,-0.000989326941584875,-0.0008338358973499001,0.00037252666692282944,0.0029961092908732862,-2.6908402016608325e-09,0.008115860106776835,0.01150465383806683,0.01150465383806683,0.00019280531218814602
2024-01-17,0.0006077635827000917,-0.04540199476699338,-0.0016675931419338165,-0.03669135218313031,-0.0013856058771435438,0.000500279107492508,6.7338673335702955e-09,-0.0009687598349889789,6.780180471567488e-05,6.925698047154452e-09,0.00020963062488454326,0.0006077635827000917,-0.0016675931419338165,-0.0013856058771435438,0.000500279107492508,6.7338673335702955e-09,-0.0009687598349889789,-0.0024826987476037447,-0.0024826987476037447,6.780180471567488e-05
2024-01-18,0.00044720420282471474,0.014311103253821367,-0.008920935144727212,0.04907064218161597,0.004493835693898718,0.0018704304291770123,-3.891707951179666e-09,0.00535609444457902,7.955331630605953e-05,-2.2018464013042114e-09,0.0017819223673083652,0.00044720420282471474,-0.008920935144727212,0.004493835693898718,0.0018704304291770123,-3.891707951179666e-09,0.00535609444457902,0.00921532017097614,0.00921532017097614,7.955331630605953e-05
2024-01-19,-0.001231608616912197,-0.02696425198955173,-0.006594195860307606,0.00990710710172067,0.004740885561438586,0.00274802935970367,1.8880827907802838e-09,0.0012183398831845838,0.0001916165461224745,3.326453413341348e-09,-0.0015595380939973879,-0.001231608616912197,-0.006594195860307606,0.004740885561438586,0.00274802935970367,1.8880827907802838e-09,0.0012183398831845838,0.004630513850249749,0.004630513850249749,0.0001916165461224745
2024-01-22,-0.0012930855326271082,-0.07863525189412852,-0.013930808646094176,-0.06108859429493199,0.0015335643325429752,-0.0003032924770796316,-1.5726189447084642e-09,0.0022238983283175647,-0.00012296818086933898,9.198299866717974e-10,-0.0022263842449828115,-0.0012930855326271082,-0.013930808646094176,0.0015335643325429752,-0.0003032924770796316,-1.5726189447084642e-09,0.0022238983283175647,0.0017551751654964589,0.0017551751654964589,-0.00012296818086933898
2024-01-23,0.0008335603879846237,-0.033091797668596705,-0.01212866710763871,0.01270476120891363,0.006199010963803038,0.001566125015777537,9.028348239127218e-09,-0.002781641530739346,2.356467462618352e-05,8.046974196808177e-09,0.0022834433829460555,0.0008335603879846237,-0.01212866710763871,0.006199010963803038,0.001566125015777537,9.028348239127218e-09,-0.002781641530739346,-0.003291354064656757,-0.003291354064656757,2.356467462618352e-05
2024-01-24,-0.0007181057774960065,-0.022023930114837744,-0.017896312443333576,-0.010469675096288107,-0.009040885868525911,-0.0021494508341154002,8.61899037694791e-10,-0.0034217570957202816,-0.00020251200175610518,5.468298904496317e-10,-0.0048737665323107015,-0.0007181057774960065,-0.017896312443333576,-0.009040885868525911,-0.0021494508341154002,8.61899037694791e-10,-0.0034217570957202816,-0.003402962724122,-0.003402962724122,-0.00020251200175610518
2024-01-25,-0.0012546540835726833,0.05053324366069053,-0.005525707509167278,0.0276420614071296,-0.004861900468341073,-0.0023540213645333536,2.671366586259493e-09,-0.007925114364505312,-9.281793695169631e-05,6.220008100806879e-10,0.0006637075677002333,-0.0012546540835726833,-0.005525707509167278,-0.004861900468341073,-0.0023540213645333536,2.671366586259493e-09,-0.007925114364505312,-0.012839439137894978,-0.012839439137894978,-9.281793695169631e-05
2024-01-26,2.5202890604073508e-05,-0.05436297336789119,-0.011074864969469191,-0.03552910790361181,-0.007488718394920529,-0.002317977817149152,2.559367153283107e-09,-0.005896515050248885,-0.00016557170192007904,3.73087496459691e-09,-0.003022073273446131,2.5202890604073508e-05,-0.011074864969469191,-0.007488718394920529,-0.002317977817149152,2.559367153283107e-09,-0.005896515050248885,-0.006468912328329275,-0.006468912328329275,-0.00016557170192007904
2024-01-29,-0.0014422113624381519,-0.07426567803322695,-0.018013737190488557,-0.09001892895904359,-0.007930598932766115,-0.0014509758439375758,7.570634625476931e-09,-0.013596247049298769,-1.836714321995481e-05,9.342471620370292e-09,0.0014142606141689662,-0.0014422113624381519,-0.018013737190488557,-0.007930598932766115,-0.0014509758439375758,7.570634625476931e-09,-0.013596247049298769,-0.01843263026464349,-0.01843263026464349,-1.836714321995481e-05
2024-01-30,0.0004964723562473431,-0.05003643721801453,-0.014797055377953066,-0.049191863622704314,-0.0051349586564631644,0.000771002122528299,2.2336836238905548e-09,0.001060230101696051,4.97591815890478e-05,2.8143874966612024e-09,-0.00017182732788809365,0.0004964723562473431,-0.014797055377953066,-0.0051349586564631644,0.000771002122528299,2.2336836238905548e-09,0.001060230101696051,0.0025722389389302726,0.0025722389389302726,4.97591815890478e-05
2024-01-31,0.0003991287840895748,-0.1159058379836087,-0.07302681531068654,-0.10854610134960466,0.0006073868839384429,0.001851534914219641,1.0640979017328626e-09,0.006469974196312848,-2.6943875156707326e-05,3.4643823470432813e-09,-0.0006106800580110714,0.0003991287840895748,-0.07302681531068654,0.0006073868839384429,0.001851534914219641,1.0640979017328626e-09,0.006469974196312848,0.007701493748850023,0.007701493748850023,-2.6943875156707326e-05
2024-02-01,-0.0005713424176830602,-0.006299699665779521,-0.01227705364889945,-0.02834451691576421,-0.007080921412242681,-0.0012927722693074823,-8.272224399354897e-10,-0.01809826350115845,-4.2937684826988465e-05,8.401535175336992e-10,0.0015457791433329262,-0.0005713424176830602,-0.01227705364889945,-0.007080921412242681,-0.0012927722693074823,-8.272224399354897e-10,-0.01809826350115845,-0.025842053413305446,-0.025842053413305446,-4.2937684826988465e-05
2024-02-02,-0.0003338345752084857,-0.11708958328665099,-0.07480760299890717,-0.13011536801843787,-0.015371572633215588,-0.0006443342792571126,9.534154123896167e-09,-0.01841820693793261,-8.952755468360985e-05,1.2351257860843558e-08,-0.0011102767232487336,-0.0003338345752084857,-0.07480760299890717,-0.015371572633215588,-0.0006443342792571126,9.534154123896167e-09,-0.01841820693793261,-0.023163242431574728,-0.023163242431574728,-8.952755468360985e-05
2024-02-05,0.004040869633336518,-0.0767182059594865,0.024293484533939775,-0.08910342602474729,0.028178456463640755,0.0025057221175510914,-3.765249417181249e-09,0.02414136241459303,0.00018566899672730014,8.204564999456881e-09,-0.005258819922151418,0.004040869633336518,0.024293484533939775,0.028178456463640755,0.0025057221175510914,-3.765249417181249e-09,0.02414136241459303,0.0240632259798558,0.0240632259798558,0.00018566899672730014
2024-02-06,-0.007759565792886037,-0.06110003604939463,-0.05211174584823545,0.05990075530994513,0.0033568846362159437,0.003272107624085107,6.292713694408415e-11,-0.005710445395673657,6.894777051456803e-05,-2.4111611817043486e-09,0.009681511193654261,-0.007759565792886037,-0.05211174584823545,0.0033568846362159437,0.003272107624085107,6.292713694408415e-11,-0.005710445395673657,-0.011467245660963256,-0.011467245660963256,6.894777051456803e-05
