date,total_value,cash
2023-09-21,19798.392012834785,19722.079430053327
2023-09-22,19799.035721444056,19722.079430053327
2023-09-25,19795.68009230498,19722.079430053327
2023-09-26,19792.73075455664,19722.079430053327
2023-09-27,19789.301284357964,19722.079430053327
2023-09-28,19792.155037117343,19722.079430053327
2023-10-09,19796.7719797222,19722.079430053327
2023-10-10,19797.306985240964,19722.079430053327
2023-10-11,19795.552160365227,19606.412884569458
2023-10-12,19793.383822047203,19606.412884569458
2023-10-13,19792.206685751542,19606.412884569458
2023-10-16,19793.63520387445,19606.412884569458
2023-10-17,19784.89364558918,19606.412884569458
2023-10-18,19772.016245567822,19606.412884569458
2023-10-19,19760.91942651206,19606.412884569458
2023-10-20,19753.117928078682,19606.412884569458
2023-10-23,19746.507954750297,19490.003893578465
2023-10-24,19765.547291420873,19490.003893578465
2023-10-25,19788.62359454198,19490.003893578465
2023-10-26,19778.566407986913,19490.003893578465
2023-10-27,19771.832516578095,19490.003893578465
2023-10-30,19784.565755396703,19490.003893578465
2023-10-31,19796.85356625948,19490.003893578465
2023-11-01,19792.035544960992,19490.003893578465
2023-11-02,19787.55095568148,19490.003893578465
2023-11-03,19791.223230879343,19490.003893578465
2023-11-06,19810.432238647954,19490.003893578465
2023-11-07,19814.35505363753,19490.003893578465
2023-11-08,19818.11777392378,19490.003893578465
2023-11-09,19836.78538131786,19490.003893578465
2023-11-10,19837.19887345398,19490.003893578465
2023-11-13,19828.73824627767,19490.003893578465
2023-11-14,19810.152643904203,19490.003893578465
2023-11-15,19797.832786309285,19576.663856492374
2023-11-16,19788.593983319246,19464.629744571845
2023-11-17,19783.27977785379,19464.629744571845
2023-11-20,19800.761747031793,19464.629744571845
2023-11-21,19819.877058124235,19464.629744571845
2023-11-22,19804.990438036515,19464.629744571845
2023-11-23,19806.51858932666,19464.629744571845
2023-11-24,19804.440262116732,19464.629744571845
2023-11-27,19798.28426527948,19464.629744571845
2023-11-28,19790.210145766407,19464.629744571845
2023-11-29,19770.789355573575,19464.629744571845
2023-11-30,19756.998741729225,19464.629744571845
2023-12-01,19768.457335258558,19464.629744571845
2023-12-04,19768.131543929412,19464.629744571845
2023-12-05,19751.99446487397,19464.629744571845
2023-12-06,19751.863075580273,19464.629744571845
2023-12-07,19750.153930043365,19464.629744571845
2023-12-08,19734.10617348709,19464.629744571845
2023-12-11,19729.633730661863,19464.629744571845
2023-12-12,19744.765400292083,19464.629744571845
2023-12-13,19738.841196598536,19464.629744571845
2023-12-14,19740.700974308955,19464.629744571845
2023-12-15,19742.628915286892,19464.629744571845
2023-12-18,19724.312574558317,19464.629744571845
2023-12-19,19622.182363481075,19464.629744571845
2023-12-20,19614.360626946152,19464.629744571845
2023-12-21,19613.58875939071,19375.321665101645
2023-12-22,19608.25667144317,19375.321665101645
2023-12-25,19598.190411230815,19375.321665101645
2023-12-26,19593.12339979778,19375.321665101645
2023-12-27,19592.923045406536,19375.321665101645
2023-12-28,19609.7395635256,19375.321665101645
2023-12-29,19616.579271767274,19375.321665101645
2024-01-02,19613.11453494302,19375.321665101645
2024-01-03,19614.162477449725,19375.321665101645
2024-01-04,19611.72033970821,19375.321665101645
2024-01-05,19603.882566416654,19375.321665101645
2024-01-08,19586.29104423736,19262.393759438663
2024-01-09,19585.727185059208,19262.393759438663
2024-01-10,19585.476431461477,19262.393759438663
2024-01-11,19590.359040396146,19262.393759438663
2024-01-12,19534.576746594346,19262.393759438663
2024-01-15,19534.18543534227,19262.393759438663
2024-01-16,19525.57302921069,19177.82929814834
2024-01-17,19495.510709551385,19177.82929814834
2024-01-18,19484.38196561207,19177.82929814834
2024-01-19,19486.56346095412,19177.82929814834
2024-01-22,19459.235808777008,18800.044738415483
2024-01-23,19447.844338599607,18699.50085885747
2024-01-24,19512.637148692764,18699.50085885747
2024-01-25,19452.686798988238,18699.50085885747
2024-01-26,19495.768475086275,18699.50085885747
2024-01-29,19496.289504602082,18699.50085885747
2024-01-30,19431.790994447045,18583.28313289062
2024-01-31,19327.18060877908,18454.500386404135
2024-02-01,19262.381747136118,18597.444084664137
2024-02-02,19204.74522039044,18464.947849264136
2024-02-05,19098.130470802345,16804.00105630301
2024-02-06,18840.63233023271,15726.824337649106
2024-02-07,18384.31162524738,15497.12494048386
2024-02-08,17335.461852421256,14296.57879462637
2024-02-19,16951.955454213457,14006.593863865479
2024-02-20,17117.001219129586,14006.593863865479
2024-02-21,17298.692591801933,14006.593863865479
2024-02-22,17531.517786552417,14006.593863865479
2024-02-23,17605.3092275233,14006.593863865479
2024-02-26,17780.918763157122,14006.593863865479
2024-02-27,18019.13067458349,14006.593863865479
2024-02-28,17375.472889859837,14237.270896004422
2024-02-29,17522.008865866734,14182.221622939906
2024-03-01,17750.822927221452,14182.221622939906
2024-03-04,17487.23528655829,14182.221622939906
2024-03-05,17417.89796704275,14182.221622939906
2024-03-06,17432.344767788967,14182.221622939906
2024-03-07,17288.84936491243,14182.221622939906
2024-03-08,17345.760055184433,14182.221622939906
2024-03-11,17453.7387104127,14182.221622939906
2024-03-12,17686.543323081707,14182.221622939906
2024-03-13,17658.465378353227,14182.221622939906
2024-03-14,17672.498669025907,14182.221622939906
2024-03-15,17677.909096046264,14182.221622939906
2024-03-18,17873.72082527161,14101.676759714099
2024-03-19,17893.436813681004,14101.676759714099
2024-03-20,17982.032342826544,14101.676759714099
2024-03-21,17950.658554920537,14101.676759714099
2024-03-22,17657.20669914979,14101.676759714099
2024-03-25,17420.36693480289,14101.676759714099
2024-03-26,17519.968009817305,14101.676759714099
2024-03-27,17218.044189250693,14161.869436339904
2024-03-28,17326.987820266197,14097.631779888292
2024-03-29,17417.127018722917,14097.631779888292
2024-04-01,17478.563575210515,14017.235511501196
2024-04-02,17475.705143962965,14017.235511501196
2024-04-03,17456.775441124293,14017.235511501196
2024-04-08,17104.149882232203,14017.235511501196
2024-04-09,17186.23651199107,14017.235511501196
2024-04-10,16969.210929031156,14017.235511501196
2024-04-11,16962.90369383344,14017.235511501196
2024-04-12,16865.898817207595,14017.235511501196
2024-04-15,16503.672878288126,14135.988918613484
2024-04-16,16059.688975537061,14002.049909714187
2024-04-17,16229.136095954816,13168.883866963815
2024-04-18,16241.175726921614,13168.883866963815
2024-04-19,16166.26935950975,13168.883866963815
2024-04-22,16098.018189832199,13168.883866963815
2024-04-23,15933.599298322344,13168.883866963815
2024-04-24,16161.390466472923,13168.883866963815
2024-04-25,16119.574925539648,13168.883866963815
2024-04-26,16200.545731219487,13168.883866963815
2024-04-29,16073.131385644474,13168.883866963815
2024-04-30,16085.826206486712,13116.889671479945
2024-05-06,16175.351379688107,13116.889671479945
2024-05-07,16259.537979130173,13116.889671479945
2024-05-08,16147.020295659233,13116.889671479945
2024-05-09,16198.532721702633,13116.889671479945
2024-05-10,16084.081030080539,13116.889671479945
2024-05-13,15912.285595268926,13116.889671479945
2024-05-14,16022.179763535538,13116.889671479945
2024-05-15,15953.377261173113,13116.889671479945
2024-05-16,16082.508477616906,13116.889671479945
2024-05-17,16144.027688342181,13116.889671479945
2024-05-20,16234.308670629047,13116.889671479945
2024-05-21,16000.459234873335,13116.889671479945
2024-05-22,16060.727643629987,13116.889671479945
2024-05-23,15907.472177234024,13116.889671479945
2024-05-24,15818.556088907813,13116.889671479945
2024-05-27,15763.05397357512,13116.889671479945
2024-05-28,15703.932378693464,13116.889671479945
2024-05-29,15734.969421934435,13116.889671479945
2024-05-30,15649.55945002322,13116.889671479945
2024-05-31,15391.768223224737,13116.889671479945
2024-06-03,15262.706927353478,13034.150124182648
2024-06-04,15154.224724931331,12966.882963537488
2024-06-05,15013.773093359338,12966.882963537488
2024-06-06,14816.583181221935,13020.208461240714
2024-06-07,14811.701374873304,12962.821780595554
2024-06-11,14969.956380789297,12962.821780595554
2024-06-12,15097.991056293633,12962.821780595554
2024-06-13,15086.303546764138,12962.821780595554
2024-06-14,15141.746060392761,12962.821780595554
2024-06-17,15069.077233644357,12888.889067967568
2024-06-18,15059.676999215933,12888.889067967568
2024-06-19,15126.90976377408,12811.070008696044
2024-06-20,14901.44945769529,12811.070008696044
2024-06-21,14910.431697204647,12693.443405483838
2024-06-24,14758.710465536797,12840.713545353841
2024-06-25,14713.756269588861,12629.34419806963
2024-06-26,14760.55525242,12629.34419806963
2024-06-27,14668.89535385237,12552.35943697748
2024-06-28,14597.657313629872,12552.35943697748
2024-07-01,14617.390295501911,12552.35943697748
2024-07-02,14729.318948958473,12480.395506527653
2024-07-03,14630.816493683613,12480.395506527653
2024-07-04,14453.485338897735,12520.900268747007
2024-07-05,14516.122837680548,12454.153728424426
2024-07-08,14443.826191065999,12454.153728424426
2024-07-09,14423.031217897116,12454.153728424426
2024-07-10,14416.195198514875,12379.52030571945
2024-07-11,14353.298795754663,12379.52030571945
2024-07-12,14333.392114208102,12245.196177085674
2024-07-15,14278.141499829799,12245.196177085674
2024-07-16,14276.496822677647,12245.196177085674
2024-07-17,14117.873846596029,12245.196177085674
2024-07-18,14016.490530281464,12245.196177085674
2024-07-19,14022.521526691531,12245.196177085674
2024-07-22,14035.837537013897,12245.196177085674
2024-07-23,13979.684007439966,12190.293482205128
2024-07-24,13828.048171162001,12190.293482205128
2024-07-25,13830.843624816413,12124.031903706835
2024-07-26,13869.584160343227,12124.031903706835
2024-07-29,13878.665650766914,12124.031903706835
2024-07-30,13909.195317952757,12124.031903706835
2024-07-31,14033.282828748981,12124.031903706835
2024-08-01,14004.259763114265,12124.031903706835
2024-08-02,13939.484493534617,12064.88464875188
2024-08-05,13733.246352929278,12064.88464875188
2024-08-06,13726.146291089703,12012.733244235751
2024-08-07,13734.187569020249,11951.174224037075
2024-08-08,13654.580718942396,11951.174224037075
2024-08-09,13670.46562539403,11885.63890917221
2024-08-12,13597.135445321379,11885.63890917221
2024-08-13,13478.215125594359,11824.597656914146
2024-08-14,13464.489391619632,11824.597656914146
2024-08-15,13496.249701954011,11824.597656914146
2024-08-16,13530.429630490082,11824.597656914146
2024-08-19,13150.050783792389,11824.597656914146
2024-08-20,13056.364279038227,11824.597656914146
2024-08-21,13017.853663976293,11824.597656914146
2024-08-22,12934.735216943349,11751.498263921854
2024-08-23,12907.229749607617,11751.498263921854
2024-08-26,12930.331443223238,11751.498263921854
2024-08-27,12873.697685516634,11751.498263921854
2024-08-28,12868.349252606802,11751.498263921854
2024-08-29,12891.51710372098,11751.498263921854
2024-08-30,12865.890844226866,11751.498263921854
2024-09-02,12764.409193001513,11751.498263921854
2024-09-03,12760.197101284744,11751.498263921854
2024-09-04,12726.072125261526,11751.498263921854
2024-09-05,12736.726074797936,11751.498263921854
2024-09-06,12688.843143755046,11751.498263921854
2024-09-09,12679.750865183129,11751.498263921854
2024-09-10,12683.030289466573,11751.498263921854
2024-09-11,12663.04472710913,11751.498263921854
2024-09-12,12636.992985619792,11689.574661362127
2024-09-13,12600.325236352019,11689.574661362127
2024-09-18,12556.23271773266,11619.09030807493
2024-09-19,12596.298014205038,11619.09030807493
2024-09-20,12586.743834551811,11619.09030807493
2024-09-23,12577.829533627604,11619.09030807493
2024-09-24,12581.042189382466,11619.09030807493
2024-09-25,12644.180546447202,11619.09030807493
2024-09-26,12656.20737465591,11547.9472573057
2024-09-27,12705.070962428183,11547.9472573057
2024-09-30,11778.623990991153,4243.77448923936
2024-10-08,8342.578095219984,4167.2314965241285
2024-10-09,8412.728250634333,4307.883571844518
2024-10-10,8273.554749507844,4307.883571844518
2024-10-11,8251.826151932479,4307.883571844518
2024-10-14,8380.643450451951,4307.883571844518
2024-10-15,8406.856234380712,4307.883571844518
2024-10-16,8683.53267869999,4307.883571844518
2024-10-17,8978.105754013799,4307.883571844518
2024-10-18,8972.590396094403,4307.883571844518
2024-10-21,8848.243642813284,4307.883571844518
2024-10-22,8639.570608929223,4307.883571844518
2024-10-23,8764.034780674028,4307.883571844518
2024-10-24,9198.524549064397,4307.883571844518
2024-10-25,9897.08663052919,4307.883571844518
2024-10-28,9994.267653952998,4307.883571844518
2024-10-29,9669.681598290159,4307.883571844518
2024-10-30,9471.725013535306,4307.883571844518
2024-10-31,9303.904427975818,4307.883571844518
2024-11-01,8751.517912848687,4307.883571844518
2024-11-04,8753.683790061434,4307.883571844518
2024-11-05,9071.115421216888,4307.883571844518
2024-11-06,8932.969111307362,4307.883571844518
2024-11-07,9425.663792493217,4307.883571844518
2024-11-08,9671.057941010899,4307.883571844518
2024-11-11,4410.797349622296,4307.883571844518
2024-11-12,4420.904939365885,4307.883571844518
2024-11-13,4408.5728026137485,4307.883571844518
2024-11-14,4410.946725690672,4307.883571844518
2024-11-15,4398.765110306056,4307.883571844518
2024-11-18,4393.880900904347,4307.883571844518
2024-11-19,4392.672289793236,4307.883571844518
2024-11-20,4397.992012015458,4307.883571844518
2024-11-21,4397.068802613749,4307.883571844518
2024-11-22,4394.178785519732,4307.883571844518
2024-11-25,4393.4380333829795,4307.883571844518
2024-11-26,4395.773571844518,4307.883571844518
2024-11-27,4403.376341075287,4307.883571844518
2024-11-28,4404.087879536825,4307.883571844518
2024-11-29,4403.690751331697,4307.883571844518
2024-12-02,4406.701285519732,4307.883571844518
2024-12-03,4403.87173423768,4307.883571844518
2024-12-04,4396.308939365886,4307.883571844518
2024-12-05,4307.883571844518,4307.883571844518
2024-12-06,4307.883571844518,4307.883571844518
2024-12-09,4307.883571844518,4307.883571844518
2024-12-10,4307.883571844518,4307.883571844518
2024-12-11,4307.883571844518,4307.883571844518
2024-12-12,4307.883571844518,4307.883571844518
2024-12-13,4307.883571844518,4307.883571844518
2024-12-16,4307.883571844518,4307.883571844518
2024-12-17,4307.883571844518,4307.883571844518
2024-12-18,4307.883571844518,4307.883571844518
2024-12-19,4307.883571844518,4307.883571844518
2024-12-20,4307.883571844518,4307.883571844518
2024-12-23,4307.883571844518,4307.883571844518
2024-12-24,4307.883571844518,4307.883571844518
2024-12-25,4307.883571844518,4307.883571844518
2024-12-26,4307.883571844518,4307.883571844518
2024-12-27,4307.883571844518,4307.883571844518
2024-12-30,4307.883571844518,4307.883571844518
2024-12-31,4307.883571844518,4307.883571844518
2025-01-02,4307.883571844518,4307.883571844518
2025-01-03,4307.883571844518,4307.883571844518
2025-01-06,4307.883571844518,4307.883571844518
2025-01-07,4307.883571844518,4307.883571844518
2025-01-08,4307.883571844518,4307.883571844518
2025-01-09,4307.883571844518,4307.883571844518
2025-01-10,4307.883571844518,4307.883571844518
2025-01-13,4307.883571844518,4307.883571844518
2025-01-14,4307.883571844518,4307.883571844518
2025-01-15,4307.883571844518,4307.883571844518
2025-01-16,4307.883571844518,4307.883571844518
2025-01-17,4307.883571844518,4307.883571844518
2025-01-20,4307.883571844518,4307.883571844518
2025-01-21,4307.883571844518,4307.883571844518
2025-01-22,4307.883571844518,4307.883571844518
2025-01-23,4307.883571844518,4307.883571844518
2025-01-24,4307.883571844518,4307.883571844518
2025-01-27,4307.883571844518,4307.883571844518
2025-02-05,4307.883571844518,4307.883571844518
2025-02-06,4307.883571844518,4307.883571844518
2025-02-07,4307.883571844518,4307.883571844518
2025-02-10,4307.883571844518,4307.883571844518
2025-02-11,4307.883571844518,4307.883571844518
2025-02-12,4307.883571844518,4307.883571844518
2025-02-13,4307.883571844518,4307.883571844518
2025-02-14,4307.883571844518,4307.883571844518
2025-02-17,4307.883571844518,4307.883571844518
2025-02-18,4307.883571844518,4307.883571844518
2025-02-19,4307.883571844518,4307.883571844518
2025-02-20,4307.883571844518,4307.883571844518
2025-02-21,4307.883571844518,4307.883571844518
2025-02-24,4307.883571844518,4307.883571844518
2025-02-25,4307.883571844518,4307.883571844518
2025-02-26,4307.883571844518,4307.883571844518
2025-02-27,4307.883571844518,4307.883571844518
2025-02-28,4307.883571844518,4307.883571844518
2025-03-03,4307.883571844518,4307.883571844518
2025-03-04,4307.883571844518,4307.883571844518
2025-03-05,4307.883571844518,4307.883571844518
2025-03-06,4307.883571844518,4307.883571844518
2025-03-07,4307.883571844518,4307.883571844518
2025-03-10,4307.883571844518,4307.883571844518
2025-03-11,4307.883571844518,4307.883571844518
2025-03-12,4307.883571844518,4307.883571844518
2025-03-13,4307.883571844518,4307.883571844518
2025-03-14,4307.883571844518,4307.883571844518
2025-03-17,4307.883571844518,4307.883571844518
2025-03-18,4307.883571844518,4307.883571844518
2025-03-19,4307.883571844518,4307.883571844518
2025-03-20,4307.883571844518,4307.883571844518
2025-03-21,4307.883571844518,4307.883571844518
2025-03-24,4307.883571844518,4307.883571844518
2025-03-25,4307.883571844518,4307.883571844518
2025-03-26,4307.883571844518,4307.883571844518
2025-03-27,4307.883571844518,4307.883571844518
2025-03-28,4307.883571844518,4307.883571844518
2025-03-31,4307.883571844518,4307.883571844518
2025-04-01,4307.883571844518,4307.883571844518
2025-04-02,4307.883571844518,4307.883571844518
2025-04-03,4307.883571844518,4307.883571844518
2025-04-07,4307.283444344518,3878.6209443445186
2025-04-08,4257.726802301507,3850.62320015097
2025-04-09,4248.826063054195,3850.62320015097
2025-04-10,4252.032474344518,3850.62320015097
2025-04-11,4225.539542556884,3850.62320015097
2025-04-14,3884.390753914411,3850.62320015097
2025-04-15,3883.370619505809,3850.62320015097
2025-04-16,3881.092619505809,3850.62320015097
2025-04-17,3880.911253914411,3850.62320015097
2025-04-18,3879.3417162800024,3850.62320015097
2025-04-21,3879.5168291832283,3850.62320015097
2025-04-22,3880.746049613336,3850.62320015097
2025-04-23,3879.354060366024,3850.62320015097
2025-04-24,3877.1414797208627,3850.62320015097
2025-04-25,3876.9782942369916,3850.62320015097
2025-04-28,3874.51070015097,3850.62320015097
2025-04-29,3876.782237785379,3850.62320015097
2025-04-30,3878.598684021938,3850.62320015097
2025-05-06,3881.2046195058088,3850.62320015097
2025-05-07,3881.8417324090346,3850.62320015097
2025-05-08,3884.3045872477446,3850.62320015097
2025-05-09,3884.263802301508,3850.62320015097
2025-05-12,3884.502998538067,3850.62320015097
2025-05-13,3884.8393936993575,3850.62320015097
2025-05-14,3883.9780388606478,3850.62320015097
2025-05-15,3883.503442086454,3850.62320015097
2025-05-16,3883.3637243445187,3850.62320015097
2025-05-19,3887.257143699357,3850.62320015097
2025-05-20,3889.8909420864543,3850.62320015097
2025-05-21,3888.99070015097,3850.62320015097
2025-05-22,3887.5395146670994,3850.62320015097
2025-05-23,3884.3857807961317,3850.62320015097
2025-05-26,3886.5344904735507,3850.62320015097
2025-05-27,3888.8205549896797,3850.62320015097
2025-05-28,3850.62320015097,3850.62320015097
2025-05-29,3850.62320015097,3850.62320015097
2025-05-30,3850.62320015097,3850.62320015097
2025-06-03,3850.62320015097,3850.62320015097
2025-06-04,3850.62320015097,3850.62320015097
2025-06-05,3850.62320015097,3850.62320015097
2025-06-06,3850.62320015097,3850.62320015097
2025-06-09,3850.62320015097,3850.62320015097
2025-06-10,3850.62320015097,3850.62320015097
2025-06-11,3850.62320015097,3850.62320015097
2025-06-12,3850.62320015097,3850.62320015097
2025-06-13,3850.62320015097,3850.62320015097
2025-06-16,3850.62320015097,3850.62320015097
2025-06-17,3850.62320015097,3850.62320015097
2025-06-18,3850.62320015097,3850.62320015097
2025-06-19,3850.62320015097,3850.62320015097
2025-06-20,3850.62320015097,3850.62320015097
2025-06-23,3850.62320015097,3850.62320015097
2025-06-24,3850.62320015097,3850.62320015097
2025-06-25,3850.62320015097,3850.62320015097
2025-06-26,3850.62320015097,3850.62320015097
2025-06-27,3850.62320015097,3850.62320015097
2025-06-30,3850.62320015097,3850.62320015097
2025-07-01,3850.62320015097,3850.62320015097
2025-07-02,3850.62320015097,3850.62320015097
2025-07-03,3850.62320015097,3850.62320015097
2025-07-04,3850.62320015097,3850.62320015097
2025-07-07,3850.62320015097,3850.62320015097
2025-07-08,3850.62320015097,3850.62320015097
2025-07-09,3850.62320015097,3850.62320015097
2025-07-10,3850.62320015097,3850.62320015097
2025-07-11,3850.62320015097,3850.62320015097
2025-07-14,3850.62320015097,3850.62320015097
2025-07-15,3850.62320015097,3850.62320015097
2025-07-16,3850.62320015097,3850.62320015097
2025-07-17,3850.62320015097,3850.62320015097
2025-07-18,3850.62320015097,3850.62320015097
2025-07-21,3850.62320015097,3850.62320015097
2025-07-22,3850.62320015097,3850.62320015097
2025-07-23,3850.62320015097,3850.62320015097
2025-07-24,3850.62320015097,3850.62320015097
2025-07-25,3850.62320015097,3850.62320015097
2025-07-28,3850.62320015097,3850.62320015097
2025-07-29,3850.62320015097,3850.62320015097
2025-07-30,3850.62320015097,3850.62320015097
2025-07-31,3850.62320015097,3850.62320015097
2025-08-01,3850.62320015097,3850.62320015097
2025-08-04,3850.62320015097,3850.62320015097
2025-08-05,3850.62320015097,3850.62320015097
2025-08-06,3850.62320015097,3850.62320015097
2025-08-07,3850.62320015097,3850.62320015097
2025-08-08,3850.62320015097,3850.62320015097
2025-08-11,3850.62320015097,3850.62320015097
2025-08-12,3850.62320015097,3850.62320015097
2025-08-13,3850.62320015097,3850.62320015097
2025-08-14,3850.62320015097,3850.62320015097
2025-08-15,3850.62320015097,3850.62320015097
2025-08-18,3850.62320015097,3850.62320015097
2025-08-19,3850.62320015097,3850.62320015097
2025-08-20,3850.62320015097,3850.62320015097
2025-08-21,3850.62320015097,3850.62320015097
2025-08-22,3850.62320015097,3850.62320015097
2025-08-25,3850.62320015097,3850.62320015097
2025-08-26,3850.62320015097,3850.62320015097
2025-08-27,3850.62320015097,3850.62320015097
2025-08-28,3850.62320015097,3850.62320015097
2025-08-29,3850.62320015097,3850.62320015097
2025-09-01,3850.62320015097,3850.62320015097
2025-09-02,3850.62320015097,3850.62320015097
2025-09-03,3850.62320015097,3850.62320015097
2025-09-04,3850.62320015097,3850.62320015097
2025-09-05,3850.62320015097,3850.62320015097
2025-09-08,3850.62320015097,3850.62320015097
2025-09-09,3850.62320015097,3850.62320015097
2025-09-10,3850.62320015097,3850.62320015097
2025-09-11,3850.62320015097,3850.62320015097
2025-09-12,3850.62320015097,3850.62320015097
2025-09-15,3850.62320015097,3850.62320015097
2025-09-16,3850.62320015097,3850.62320015097
2025-09-17,3850.62320015097,3850.62320015097
2025-09-18,3850.62320015097,3850.62320015097
2025-09-19,3850.62320015097,3850.62320015097
2025-09-22,3850.62320015097,3850.62320015097
2025-09-23,3850.62320015097,3850.62320015097
2025-09-24,3850.62320015097,3850.62320015097
2025-09-25,3850.62320015097,3850.62320015097
2025-09-26,3850.62320015097,3850.62320015097
2025-09-29,3850.62320015097,3850.62320015097
2025-09-30,3850.62320015097,3850.62320015097
2025-10-09,3850.62320015097,3850.62320015097
2025-10-10,3850.62320015097,3850.62320015097
2025-10-13,3850.62320015097,3850.62320015097
2025-10-14,3850.62320015097,3850.62320015097
2025-10-15,3850.62320015097,3850.62320015097
2025-10-16,3850.62320015097,3850.62320015097
2025-10-17,3850.62320015097,3850.62320015097
2025-10-20,3850.62320015097,3850.62320015097
2025-10-21,3850.62320015097,3850.62320015097
2025-10-22,3850.62320015097,3850.62320015097
2025-10-23,3850.62320015097,3850.62320015097
2025-10-24,3850.62320015097,3850.62320015097
2025-10-27,3850.62320015097,3850.62320015097
2025-10-28,3850.62320015097,3850.62320015097
2025-10-29,3850.62320015097,3850.62320015097
2025-10-30,3850.62320015097,3850.62320015097
2025-10-31,3850.62320015097,3850.62320015097
2025-11-03,3850.62320015097,3850.62320015097
2025-11-04,3850.62320015097,3850.62320015097
2025-11-05,3850.62320015097,3850.62320015097
2025-11-06,3850.62320015097,3850.62320015097
2025-11-07,3850.62320015097,3850.62320015097
2025-11-10,3850.62320015097,3850.62320015097
2025-11-11,3850.62320015097,3850.62320015097
2025-11-12,3850.62320015097,3850.62320015097
2025-11-13,3850.62320015097,3850.62320015097
2025-11-14,3850.62320015097,3850.62320015097
2025-11-17,3850.62320015097,3850.62320015097
2025-11-18,3850.62320015097,3850.62320015097
2025-11-19,3850.62320015097,3850.62320015097
2025-11-20,3850.62320015097,3850.62320015097
2025-11-21,3850.62320015097,3850.62320015097
2025-11-24,3850.62320015097,3850.62320015097
2025-11-25,3850.62320015097,3850.62320015097
2025-11-26,3850.62320015097,3850.62320015097
2025-11-27,3850.62320015097,3850.62320015097
2025-11-28,3850.62320015097,3850.62320015097
2025-12-01,3850.62320015097,3850.62320015097
2025-12-02,3850.62320015097,3850.62320015097
2025-12-03,3850.62320015097,3850.62320015097
2025-12-04,3850.62320015097,3850.62320015097
2025-12-05,3850.62320015097,3850.62320015097
2025-12-08,3850.62320015097,3850.62320015097
2025-12-09,3850.62320015097,3850.62320015097
2025-12-10,3850.62320015097,3850.62320015097
2025-12-11,3850.62320015097,3850.62320015097
2025-12-12,3850.62320015097,3850.62320015097
2025-12-15,3850.62320015097,3850.62320015097
2025-12-16,3850.62320015097,3850.62320015097
2025-12-17,3850.62320015097,3850.62320015097
2025-12-18,3850.62320015097,3850.62320015097
2025-12-19,3850.62320015097,3850.62320015097
2025-12-22,3850.62320015097,3850.62320015097
2025-12-23,3850.62320015097,3850.62320015097
2025-12-24,3850.62320015097,3850.62320015097
2025-12-25,3850.62320015097,3850.62320015097
2025-12-26,3850.62320015097,3850.62320015097
2025-12-29,3850.62320015097,3850.62320015097
2025-12-30,3850.62320015097,3850.62320015097
2025-12-31,3850.62320015097,3850.62320015097
