date,stock,action,shares,price,amount,fee
2023-07-06,300548.SZ,buy,203500,18.820814753647127,3830035.8023671904,5362.050123314067
2023-07-06,300725.SZ,buy,107400,35.63044164960501,3826709.433167578,5357.393206434609
2023-07-06,300940.SZ,buy,1356900,2.822691691030834,3830110.355559739,5362.154497783635
2023-07-07,002927.SZ,sell,29100,9.303370786516869,270728.0898876409,379.01932584269724
2023-07-07,300562.SZ,sell,2800,5.976653696498046,16734.63035019453,23.42848249027234
2023-07-07,300725.SZ,sell,107400,34.527465633225965,3708249.809008469,5191.549732611857
2023-07-07,301109.SZ,sell,282900,8.580249440358177,2427352.566677328,3398.2935933482595
2023-07-07,601226.SH,sell,164600,13.741358313817347,2261827.578454335,3166.558609836069
2023-07-07,601899.SH,sell,18100,28.084736842105343,508333.73684210674,711.6672315789494
2023-07-07,603908.SH,sell,3100,84.7140914419694,262613.68347010517,367.65915685814724
2023-07-07,603995.SH,sell,800,20.11368014705888,16090.944117647103,22.527321764705945
2023-07-07,920553.BJ,sell,748300,3.200000000000001,2394560.000000001,3352.3840000000014
2023-07-07,920608.BJ,sell,300,5.580089999999999,1674.0269999999998,2.3436377999999998
2023-07-10,002483.SZ,sell,159400,7.582224824355976,1208606.6370023426,1692.0492918032796
2023-07-10,002774.SZ,sell,78500,8.002922077922056,628229.3831168814,879.5211363636339
2023-07-10,300707.SZ,sell,54400,13.288537549407112,722896.4426877468,1012.0550197628455
2023-07-10,600110.SH,sell,117300,11.070743801652918,1298598.2479338874,1818.0375471074424
2023-07-10,603130.SH,sell,15900,17.95269014084506,285447.77323943644,399.626882535211
2023-07-10,605336.SH,sell,34300,8.203647798742129,281385.119496855,393.93916729559703
2023-07-10,688293.SH,sell,800,17.501541182018272,14001.232945614618,19.601726123860466
2023-07-10,000966.SZ,buy,932200,7.185813953488382,6698615.76744187,9378.062074418618
2023-07-10,601919.SH,buy,364800,18.3594029850746,6697510.208955213,9376.514292537298
2023-07-11,000011.SZ,sell,200,8.958243953732902,1791.6487907465803,2.5083083070452123
2023-07-11,002246.SZ,sell,100600,12.050644736842084,1212294.8605263138,1697.2128047368392
2023-07-11,300548.SZ,sell,203500,16.859344894026982,3430876.685934491,4803.227360308288
2023-07-11,601339.SH,sell,2200,7.828880597014931,17223.537313432847,24.112952238805985
2023-07-11,603860.SH,sell,18200,28.466699275362345,518093.9268115947,725.3314975362325
2023-07-11,920505.BJ,sell,100,23.36343859649121,2336.343859649121,3.270881403508769
2023-07-12,000045.SZ,sell,239400,14.912808398950164,3570126.330708669,4998.176862992136
2023-07-12,000545.SZ,sell,6400,2.770384615384613,17730.461538461524,24.822646153846133
2023-07-12,000920.SZ,sell,200600,14.940535714285703,2997071.464285712,4195.9000499999975
2023-07-12,000966.SZ,sell,932200,6.772854122621573,6313654.61310783,8839.116458350962
2023-07-12,002489.SZ,sell,4500,3.803489461358308,17115.702576112384,23.961983606557336
2023-07-12,002661.SZ,sell,100,10.398227628149414,1039.8227628149414,1.4557518679409178
2023-07-12,002907.SZ,sell,1200,13.610765092647986,16332.918111177583,22.866085355648618
2023-07-12,300614.SZ,sell,575600,21.52757660167133,12391273.091922019,17347.782328690824
2023-07-12,300717.SZ,sell,144400,16.790730235365107,2424581.4459867217,3394.4140243814104
2023-07-12,300940.SZ,sell,1356900,2.735272092803917,3711490.7027256354,5196.08698381589
2023-07-12,300947.SZ,sell,700,2.446218642117376,1712.3530494821632,2.3972942692750285
2023-07-12,301285.SZ,sell,1800,9.930986175115208,17875.775115207376,25.026085161290325
2023-07-12,600035.SH,sell,60000,4.674447674418609,280466.8604651165,392.6536046511631
2023-07-12,600279.SH,sell,4600,3.750459518599546,17252.11378555791,24.152959299781074
2023-07-12,600678.SH,sell,5200,3.470500582072177,18046.60302677532,25.265244237485447
2023-07-12,600808.SH,sell,800,2.1375080906148827,1710.0064724919062,2.3940090614886684
2023-07-12,601588.SH,sell,14000,1.2132432432432436,16985.40540540541,23.779567567567575
2023-07-12,601996.SH,sell,137300,2.098776223776227,288161.975524476,403.4267657342664
2023-07-12,603126.SH,sell,100,12.040080808080834,1204.0080808080834,1.6856113131313166
2023-07-12,603616.SH,sell,5300,3.225880239520957,17097.16526946107,23.9360313772455
2023-07-12,603661.SH,sell,600,24.970158164401887,14982.094898641133,20.974932858097585
2023-07-12,688468.SH,sell,4800,3.527842822774653,16933.645549318335,23.70710376904567
2023-07-12,000411.SZ,buy,1766900,12.440990180032728,21981985.549099825,30774.779768739754
2023-07-13,000779.SZ,sell,45800,13.498782608695644,618244.2434782605,865.5419408695647
2023-07-13,002222.SZ,sell,8300,59.75052297939761,495929.34072900016,694.3010770206002
2023-07-13,002494.SZ,sell,82100,3.691897689768978,303104.80033003306,424.3467204620463
2023-07-13,300720.SZ,sell,28300,10.394669660038476,294169.1513790889,411.8368119307244
2023-07-13,301062.SZ,sell,2116000,4.734741228070182,10018712.438596506,14026.197414035109
2023-07-13,301088.SZ,sell,1600,10.78375824939217,17254.01319902747,24.15561847863846
2023-07-13,600261.SH,sell,4117000,2.9763368421052543,12253578.778947331,17155.010290526265
2023-07-13,601919.SH,sell,364800,17.771940298507435,6483203.820895513,9076.485349253717
2023-07-13,605028.SH,sell,773800,24.659823702252677,19081771.580803122,26714.48021312437
2023-07-13,605336.SH,buy,4224100,8.457404230989125,35724921.21212117,50014.88969696963
2023-07-14,000605.SZ,sell,416500,6.079136690647483,2531960.431654677,3544.7446043165473
2023-07-14,002392.SZ,sell,88400,3.412556390977456,301669.9849624071,422.33797894736995
2023-07-14,002580.SZ,sell,17700,16.81868518518522,297690.7277777784,416.76701888888977
2023-07-14,002707.SZ,sell,57000,9.076840442338094,517379.9052132714,724.3318672985799
2023-07-14,300819.SZ,sell,2000,8.852516129032253,17705.032258064504,24.787045161290305
2023-07-14,600138.SH,sell,40100,12.780007812499996,512478.31328124984,717.4696385937498
2023-07-14,600673.SH,sell,55600,5.02360804020101,279312.60703517613,391.0376498492466
2023-07-14,600834.SH,sell,1900,9.089370816599706,17269.80455153944,24.177726372155217
2023-07-14,603458.SH,sell,3400,5.120338894681964,17409.15224191868,24.37281313868615
2023-07-14,000506.SZ,buy,1315300,6.106791808873719,8032263.266211603,11245.168572696244
2023-07-14,002675.SZ,buy,607800,13.21488764044942,8032008.707865158,11244.81219101122
2023-07-14,300447.SZ,buy,217600,36.89940881763527,8029311.358717434,11241.035902204407
2023-07-14,300562.SZ,buy,1261100,6.368878080415037,8031792.147211403,11244.509006095963
2023-07-17,300878.SZ,sell,2700,6.476654738400782,17486.967793682114,24.481754911154958
2023-07-17,600569.SH,sell,11400,1.546914062500003,17634.820312500036,24.68874843750005
2023-07-17,001914.SZ,buy,235000,11.380695296523522,2674463.3946830276,3744.2487525562387
2023-07-17,301299.SZ,buy,37200,71.88140480591505,2673988.25878004,3743.583562292056
2023-07-18,000766.SZ,sell,4800,4.487808219178083,21541.4794520548,30.15807123287672
2023-07-18,300447.SZ,sell,217600,33.556112224448896,7301810.02004008,10222.534028056112
2023-07-18,301299.SZ,sell,37200,65.74853974122004,2445845.6783733857,3424.1839497227397
2023-07-18,002392.SZ,buy,712700,3.486942355889737,2485143.8170426157,3479.201343859662
2023-07-18,002795.SZ,buy,490800,5.063069376313925,2484954.4498948744,3478.936229852824
2023-07-18,301391.SZ,buy,16700,148.4268408018868,2478728.24139151,3470.2195379481136
2023-07-18,605298.SH,buy,227200,10.936035605731671,2484667.2896222356,3478.5342054711296
2023-07-19,301300.SZ,sell,100,18.126093587521662,1812.6093587521661,2.5376531022530324
2023-07-19,301391.SZ,sell,16700,136.27653301886792,2275818.1014150945,3186.1453419811323
2023-07-19,603103.SH,sell,100,18.20083628991383,1820.083628991383,2.5481170805879363
2023-07-19,605298.SH,sell,227200,10.364850195397326,2354893.9643942723,3296.851550151981
2023-07-19,000031.SZ,buy,296900,1.9944751381215484,592159.6685082878,829.0235359116028
2023-07-19,002042.SZ,buy,453000,1.3070405405405383,592089.3648648638,828.9251108108093
2023-07-19,002494.SZ,buy,154400,3.833729372937295,591927.8151815183,828.6989412541257
2023-07-19,300377.SZ,buy,115100,5.143564853556479,592024.3146443508,828.834040502091
2023-07-19,300803.SZ,buy,9900,59.49550901243989,589005.5392231549,824.6077549124168
2023-07-19,600035.SH,buy,119400,4.958401162790703,592033.09883721,828.846338372094
2023-07-19,600602.SH,buy,25700,23.040000000000088,592128.0000000022,828.9792000000031
2023-07-19,600834.SH,buy,63400,9.333668005354726,591754.5515394897,828.4563721552855
2023-07-19,601339.SH,buy,75900,7.800995024875625,592095.5223880599,828.9337313432839
2023-07-19,603458.SH,buy,112900,5.245093847758083,592171.0954118876,829.0395335766426
2023-07-19,603860.SH,buy,20800,28.365231884058,589996.8231884064,825.995552463769
2023-07-20,002471.SZ,sell,5800,3.2201666666666697,18676.966666666685,26.14775333333336
2023-07-20,002554.SZ,sell,3900,4.6258223684210575,18040.707236842125,25.256990131578974
2023-07-20,300562.SZ,sell,1261100,6.039072632944222,7615874.497405958,10662.224296368342
2023-07-20,300735.SZ,sell,115300,4.37326858423609,504237.8677624212,705.9330148673897
2023-07-20,300803.SZ,sell,9900,57.37627824320912,568025.1546077703,795.2352164508784
2023-07-20,600053.SH,sell,300,6.144873078298174,1843.4619234894521,2.580846692885233
2023-07-20,600313.SH,sell,22100,28.321580645161426,625906.9322580675,876.2697051612945
2023-07-20,600602.SH,sell,25700,21.03329369797868,540555.6480380521,756.777907253273
2023-07-20,600834.SH,sell,63400,9.200013386880828,583280.8487282445,816.5931882195423
2023-07-20,600929.SH,sell,100,9.44175491679274,944.175491679274,1.3218456883509837
2023-07-20,601339.SH,sell,75900,7.828880597014931,594212.0373134332,831.8968522388066
2023-07-20,603458.SH,sell,112900,5.182528675703861,585107.487486966,819.1504824817523
2023-07-20,603860.SH,sell,20800,27.68005797101452,575745.2057971021,806.0432881159429
2023-07-20,688101.SH,sell,33000,9.000004930966432,297000.16272189224,415.8002278106491
2023-07-20,688233.SH,sell,38800,15.857178040020528,615258.5079527965,861.3619111339151
2023-07-20,000545.SZ,buy,976800,2.808205128205127,2743054.769230768,3840.2766769230752
2023-07-20,600755.SH,buy,366200,7.490215924426453,2742917.071524967,3840.0839001349536
2023-07-20,601588.SH,buy,2091200,1.3117417417417423,2743114.3303303313,3840.3600624624637
2023-07-20,920971.BJ,buy,108900,25.179173913043503,2742012.0391304377,3838.8168547826126
2023-07-21,001216.SZ,sell,1300,13.330474425500348,17329.616753150454,24.261463454410634
2023-07-21,002716.SZ,sell,192200,2.9912543554006947,574919.0871080136,804.886721951219
2023-07-21,002795.SZ,sell,490800,4.815984583041326,2363685.2333566826,3309.1593266993555
2023-07-21,300218.SZ,sell,26200,11.27682044887779,295452.6957605981,413.6337740648374
2023-07-21,300948.SZ,sell,91200,3.2270065560050187,294302.9979076577,412.0241970707208
2023-07-21,301259.SZ,sell,200,7.682795008912672,1536.5590017825343,2.151182602495548
2023-07-21,000002.SZ,buy,116000,6.002469287469287,696286.4373464372,974.8010122850121
2023-07-21,000011.SZ,buy,74300,9.370515247108294,696229.2828601463,974.7209960042047
2023-07-21,300819.SZ,buy,74700,9.318359447004603,696081.4506912439,974.5140309677414
2023-07-21,600834.SH,buy,75000,9.289009370816572,696675.7028112429,975.34598393574
2023-07-21,601339.SH,buy,88600,7.856815920398014,696113.890547264,974.5594467661696
2023-07-21,601919.SH,buy,38000,18.32240671641788,696251.4552238794,974.7520373134312
2023-07-21,603458.SH,buy,133300,5.224197080291974,696385.4708029202,974.9396591240883
2023-07-21,603616.SH,buy,209500,3.3260958083832297,696817.0718562866,975.5439005988012
2023-07-24,000506.SZ,sell,1315300,6.020477815699658,7918734.47098976,11086.228259385663
2023-07-24,002482.SZ,sell,597300,1.1475496688741724,685431.4172185432,959.6039841059605
2023-07-24,605336.SH,sell,4224100,8.467241280731837,35766473.89393935,50073.063451515096
2023-07-24,600678.SH,buy,3171600,3.547194412107102,11250281.797438884,15750.394516414437
2023-07-24,603661.SH,buy,444900,25.284386277567407,11249023.454889739,15748.632836845634
2023-07-24,603860.SH,buy,386300,29.120380434782643,11249202.961956535,15748.884146739148
2023-07-25,300819.SZ,sell,74700,8.929327188940086,667020.7410138244,933.8290374193541
2023-07-25,000779.SZ,buy,75500,14.28653140096617,1078633.120772946,1510.0863690821243
2023-07-25,000958.SZ,buy,307300,3.511081560283676,1078955.3634751735,1510.537508865243
2023-07-25,002489.SZ,buy,274100,3.936768149882897,1079068.1498829022,1510.695409836063
2023-07-25,002707.SZ,buy,110000,9.809541864139046,1079049.6050552952,1510.6694470774132
2023-07-25,600053.SH,buy,162200,6.651755452270288,1078914.7343582409,1510.4806281015371
2023-07-25,600333.SH,buy,233100,4.629504761904743,1079137.5599999956,1510.792583999994
2023-07-25,600569.SH,buy,638600,1.6900000000000033,1079234.000000002,1510.927600000003
2023-07-25,600808.SH,buy,485800,2.2214886731391554,1079199.1974110017,1510.8788763754023
2023-07-25,601015.SH,buy,180000,5.993808049535602,1078885.4489164082,1510.4396284829716
2023-07-25,688468.SH,buy,290200,3.718400160384917,1079079.726543703,1510.711617161184
2023-07-26,000995.SZ,buy,14700,9.028803225806437,132723.40741935463,185.81277038709646
2023-07-26,002878.SZ,buy,14000,9.506808706315166,133095.32188841232,186.33345064377724
2023-07-26,300171.SZ,buy,2000,66.18399171270721,132367.98342541442,185.3151767955802
2023-07-26,600115.SH,buy,34300,3.882747440273024,133178.2372013647,186.4495320819106
2023-07-26,600138.SH,buy,10000,13.284499999999994,132844.99999999994,185.98299999999992
2023-07-26,688176.SH,buy,16600,7.978551136363635,132443.94886363635,185.42152840909088
2023-07-26,688293.SH,buy,7000,18.754499371266945,131281.4955988686,183.79409383841605
2023-07-27,300377.SZ,sell,115100,5.117355648535559,589007.6351464429,824.6106892050201
2023-07-27,002033.SZ,buy,3500,18.34325396825404,64201.38888888914,89.8819444444448
2023-07-27,002661.SZ,buy,6900,9.433223284100762,65089.24066029526,91.12493692441336
2023-07-27,300218.SZ,buy,5500,11.853179551122182,65192.487531171995,91.26948254364079
2023-07-27,300562.SZ,buy,10300,6.368878080415039,65599.4442282749,91.83922191958484
2023-07-27,300725.SZ,buy,1800,34.9837393974845,62970.7309154721,88.15902328166094
2023-07-27,300803.SZ,buy,1100,59.889436405179175,65878.3800456971,92.22973206397593
2023-07-27,300878.SZ,buy,9900,6.618775913129313,65525.8815399802,91.73623415597227
2023-07-27,603659.SH,buy,3500,18.338907730090103,64186.17705531536,89.86064787744151
2023-07-27,688101.SH,buy,7000,9.390532544378662,65733.72781065063,92.02721893491088
2023-07-27,688201.SH,buy,4000,16.03051008015544,64122.04032062177,89.77085644887048
2023-07-28,000937.SZ,buy,1000,11.801114130434778,11801.114130434778,16.52155978260869
2023-07-28,300893.SZ,buy,800,14.355330900243295,11484.264720194637,16.07797060827249
2023-07-28,600110.SH,buy,1200,10.095061983471098,12114.074380165317,16.959704132231444
2023-07-28,600673.SH,buy,2500,4.966924623115581,12417.311557788953,17.384236180904534
2023-07-28,603309.SH,buy,800,15.042462482946805,12033.969986357444,16.847557980900422
2023-07-31,002675.SZ,sell,607800,13.858302122347045,8423076.029962534,11792.306441947547
2023-07-31,000816.SZ,buy,141700,7.432119205297991,1053131.2913907254,1474.3838079470156
2023-07-31,002425.SZ,buy,227000,4.640017094017088,1053283.8803418789,1474.5974324786305
2023-07-31,002554.SZ,buy,217100,4.850526315789479,1053049.263157896,1474.2689684210543
2023-07-31,300468.SZ,buy,334500,3.148869930069913,1053296.991608386,1474.6157882517402
2023-07-31,301300.SZ,buy,57500,18.30589254766032,1052588.8214904685,1473.6243500866558
2023-07-31,603908.SH,buy,13200,79.27321610003895,1046406.4525205141,1464.9690335287198
2023-07-31,920553.BJ,buy,325100,3.2401250000000004,1053364.6375000002,1474.7104925000003
2023-08-01,002566.SZ,sell,28000,10.63845808383231,297876.8263473047,417.02755688622653
2023-08-01,002878.SZ,sell,14000,8.580407725321912,120125.70815450676,168.17599141630947
2023-08-01,300878.SZ,sell,9900,6.136352418558731,60749.88894373144,85.04984452122402
2023-08-01,603309.SH,sell,800,14.800334242837664,11840.267394270131,16.576374351978185
2023-08-01,603360.SH,sell,6000,3.552355961209362,21314.13576725617,29.83979007415864
2023-08-01,002795.SZ,buy,101900,5.110833917309018,520793.9761737889,729.1115666433044
2023-08-01,605298.SH,buy,49900,10.432045158488949,520559.0534085985,728.7826747720379
2023-08-02,000411.SZ,sell,1766900,12.97120294599018,22918818.48527005,32086.34587937807
2023-08-02,000779.SZ,sell,75500,13.75119806763284,1038215.4541062794,1453.5016357487912
2023-08-02,300171.SZ,sell,2000,63.43161602209947,126863.23204419894,177.60852486187852
2023-08-02,300562.SZ,sell,10300,6.190201037613482,63759.07068741887,89.26269896238641
2023-08-02,300893.SZ,sell,800,13.528379562043783,10822.703649635027,15.151785109489037
2023-08-02,688176.SH,sell,16600,7.632278409090908,126695.82159090908,177.3741502272727
2023-08-02,002246.SZ,buy,307600,11.502960526315771,3538310.657894731,4953.634921052623
2023-08-02,300465.SZ,buy,404700,8.742256809338533,3537991.3307393044,4953.187863035027
2023-08-02,300674.SZ,buy,339200,10.431670250896016,3538422.5491039283,4953.7915687455
2023-08-02,300872.SZ,buy,1176800,3.0070416830001245,3538686.6525545465,4954.161313576365
2023-08-02,300940.SZ,buy,1260900,2.8063991323210344,3538588.6659435923,4954.024132321029
2023-08-02,301299.SZ,buy,50700,69.78279112754169,3537987.5101663633,4953.182514232909
2023-08-03,002425.SZ,sell,227000,4.446153846153839,1009276.9230769215,1412.9876923076902
2023-08-03,300218.SZ,sell,5500,11.563204488778045,63597.62468827925,89.03667456359095
2023-08-03,601919.SH,sell,38000,18.582164179104453,706122.2388059692,988.571134328357
2023-08-03,603458.SH,sell,133300,5.488404588112618,731604.331595412,1024.2460642335768
2023-08-03,603860.SH,sell,386300,28.79261231884061,11122586.138768127,15571.620594275379
2023-08-03,605298.SH,sell,49900,9.40852800694748,469485.5475466792,657.2797665653509
2023-08-03,688101.SH,sell,7000,9.268446745562096,64879.12721893468,90.83077810650855
2023-08-04,000937.SZ,sell,1000,11.445679347826085,11445.679347826084,16.02395108695652
2023-08-04,002033.SZ,sell,3500,18.207000000000072,63724.500000000255,89.21430000000035
2023-08-04,002246.SZ,sell,307600,11.20959210526314,3448070.5315789417,4827.298744210519
2023-08-04,002489.SZ,sell,274100,3.728360655737699,1021943.6557377033,1430.7211180327847
2023-08-04,002494.SZ,sell,154400,4.059669966996702,626813.0429042907,877.538260066007
2023-08-04,002707.SZ,sell,110000,10.467551342812037,1151430.647709324,1612.0029067930536
2023-08-04,300940.SZ,sell,1260900,2.693671602376679,3396450.5234367545,4755.030732811456
2023-08-04,301300.SZ,sell,57500,16.291778162911616,936777.2443674179,1311.488142114385
2023-08-04,600035.SH,sell,119400,4.982441860465121,594903.5581395355,832.8649813953497
2023-08-04,600115.SH,sell,34300,3.9481399317406023,135421.19965870265,189.5896795221837
2023-08-04,600138.SH,sell,10000,13.715820312499996,137158.20312499997,192.02148437499994
2023-08-04,600712.SH,sell,1300,1.9555963302752315,2542.275229357801,3.5591853211009212
2023-08-04,601015.SH,sell,180000,6.130804953560369,1103544.8916408664,1544.962848297213
2023-08-04,601339.SH,sell,88600,8.167388059701498,723630.5820895527,1013.0828149253737
2023-08-04,603661.SH,sell,444900,25.149476498106512,11189002.094007587,15664.602931610621
2023-08-04,603908.SH,sell,13200,74.93411879640473,989130.3681125424,1384.7825153575593
2023-08-04,688468.SH,sell,290200,3.664538893344019,1063449.1868484344,1488.8288615878082
2023-08-04,002535.SZ,buy,1246300,8.869293286219069,11053800.222614825,15475.320311660755
2023-08-04,002907.SZ,buy,786900,14.047154811715538,11053706.121338958,15475.188569874541
2023-08-04,688502.SH,buy,53000,208.3333333333333,11041666.666666664,15458.33333333333
2023-08-07,000002.SZ,sell,116000,6.663786855036856,772999.2751842753,1082.1989852579854
2023-08-07,000545.SZ,sell,976800,3.1601282051282045,3086813.23076923,4321.538523076922
2023-08-07,000826.SZ,sell,2200,1.107967741935482,2437.5290322580604,3.4125406451612843
2023-08-07,001914.SZ,sell,235000,13.038900817995916,3064141.6922290404,4289.798369120656
2023-08-07,002042.SZ,sell,453000,1.3924459459459435,630778.0135135124,883.0892189189174
2023-08-07,002392.SZ,sell,712700,3.638120300751894,2592888.3383458746,3630.0436736842244
2023-08-07,002524.SZ,sell,500,4.11720226843101,2058.6011342155048,2.8820415879017065
2023-08-07,002907.SZ,sell,786900,13.039623430962395,10260879.67782431,14365.231548954032
2023-08-07,300725.SZ,sell,1800,36.23937408598992,65230.87335478186,91.3232226966946
2023-08-07,600569.SH,sell,638600,2.066406250000004,1319607.0312500026,1847.4498437500035
2023-08-07,600678.SH,sell,3171600,3.822223515715949,12122564.102444705,16971.589743422588
2023-08-07,603616.SH,sell,209500,4.154742514970055,870418.5568862265,1218.5859796407171
2023-08-07,688502.SH,sell,53000,191.84003333333325,10167521.766666662,14234.530473333327
2023-08-07,920553.BJ,sell,325100,3.1601250000000007,1027356.6375000002,1438.2992925000003
2023-08-07,000680.SZ,buy,1429100,7.968891891891878,11388343.402702682,15943.680763783754
2023-08-07,300182.SZ,buy,1265100,9.002076502732214,11388526.983606523,15943.937777049132
2023-08-07,600728.SH,buy,2953000,3.856621900826457,11388604.473140528,15944.04626239674
2023-08-07,603220.SH,buy,841200,13.537484581497807,11387732.029955955,15942.824841938336
2023-08-08,000011.SZ,sell,74300,10.983007360672964,816037.4468980012,1142.4524256572017
2023-08-08,000031.SZ,sell,296900,2.637693370165749,783131.1616022108,1096.3836262430953
2023-08-08,000816.SZ,sell,141700,7.124768211920507,1009579.6556291359,1413.4115178807901
2023-08-08,000958.SZ,sell,307300,3.7354787234042415,1147912.6117021234,1607.0776563829727
2023-08-08,000995.SZ,sell,14700,9.377499999999984,137849.24999999977,192.98894999999968
2023-08-08,600110.SH,sell,1200,10.095061983471098,12114.074380165317,16.959704132231444
2023-08-08,600333.SH,sell,233100,4.838399999999981,1127831.0399999956,1578.9634559999938
2023-08-08,600755.SH,sell,366200,8.147489878542514,2983610.7935222685,4177.0551109311755
2023-08-08,600808.SH,sell,485800,2.628640776699026,1276993.6893203869,1787.7911650485416
2023-08-08,601588.SH,sell,2091200,1.8172972972972987,3800332.108108111,5320.464951351356
2023-08-08,603659.SH,sell,3500,17.69629283124786,61937.02490936751,86.71183487311451
2023-08-08,688293.SH,sell,7000,19.4597422194279,136218.1955359953,190.70547375039342
2023-08-08,920971.BJ,sell,108900,25.84526086956523,2814548.9086956535,3940.368472173915
2023-08-08,300548.SZ,buy,699400,13.0643559042114,9137210.519405453,12792.094727167634
2023-08-08,601689.SH,buy,30900,294.9743069306931,9114706.084158417,12760.588517821783
2023-08-09,000680.SZ,sell,1429100,7.251999999999986,10363833.199999979,14509.36647999997
2023-08-09,002554.SZ,sell,217100,4.650526315789478,1009629.2631578958,1413.480968421054
2023-08-09,300548.SZ,sell,699400,11.518647123589329,8056141.798238376,11278.598517533726
2023-08-09,600834.SH,sell,75000,9.58120481927708,718590.361445781,1006.0265060240934
2023-08-09,603220.SH,sell,841200,12.13920704845816,10211500.969163004,14296.101356828205
2023-08-09,603103.SH,buy,983700,20.05129751647237,19724461.366953872,27614.24591373542
2023-08-10,002795.SZ,sell,101900,5.02739313244567,512291.3601962138,717.2079042746993
2023-08-10,300182.SZ,sell,1265100,8.629617486338773,10917329.081967182,15284.260714754055
2023-08-10,600053.SH,sell,162200,7.403364318913121,1200825.6925277081,1681.1559695387914
2023-08-10,600673.SH,sell,2500,5.023608040201007,12559.020100502517,17.582628140703523
2023-08-10,603093.SH,sell,3900,7.568721275018511,29518.012972572193,41.32521816160107
2023-08-10,300720.SZ,buy,1042400,10.345734445157143,10784393.585631806,15098.151019884528
2023-08-10,301259.SZ,buy,1285500,8.389147950089143,10784249.689839592,15097.949565775429
2023-08-11,002233.SZ,sell,3600,5.89072713057076,21206.617670054733,29.689264738076627
2023-08-11,002535.SZ,sell,1246300,7.706325088339213,9604392.95759716,13446.150140636026
2023-08-11,002661.SZ,sell,6900,9.947002606429171,68634.31798436127,96.08804517810579
2023-08-11,300468.SZ,sell,334500,3.160752447552432,1057271.6937062885,1480.1803711888037
2023-08-11,300674.SZ,sell,339200,11.42016129032254,3873718.7096774057,5423.206193548368
2023-08-11,300720.SZ,sell,1042400,9.751693393200762,10165165.193072474,14231.231270301463
2023-08-11,600728.SH,sell,2953000,3.5717355371900927,10547335.041322343,14766.26905785128
2023-08-11,601198.SH,sell,300,6.372851681957179,1911.8555045871537,2.676597706422015
2023-08-11,601689.SH,sell,30900,272.53861936193624,8421443.33828383,11790.02067359736
2023-08-11,603103.SH,sell,983700,18.91852002027369,18610148.143943228,26054.207401520518
2023-08-11,002524.SZ,buy,5670200,4.293724007561444,24346273.8676749,34084.78341474486
2023-08-11,002707.SZ,buy,1994600,12.206018957346002,24346125.412322335,34084.57557725127
2023-08-14,300465.SZ,sell,404700,11.706313229572,4737544.964007788,6632.562949610903
2023-08-14,300872.SZ,sell,1176800,3.058800470403757,3599596.393571141,5039.434950999597
2023-08-14,301299.SZ,sell,50700,100.34935304990772,5087712.199630321,7122.79707948245
2023-08-14,300562.SZ,buy,1134800,6.6416601815823535,7536955.974059654,10551.738363683517
2023-08-14,300878.SZ,buy,1148600,6.561742349457052,7536817.26258637,10551.544167620918
2023-08-14,300940.SZ,buy,2676300,2.816169008771096,7536913.118174084,10551.678365443719
2023-08-14,600138.SH,buy,516200,14.599132812499994,7536072.357812497,10550.501300937496
2023-08-15,300940.SZ,sell,2676300,2.658720173535785,7115532.800433822,9961.74592060735
2023-08-15,600138.SH,sell,516200,13.736531249999992,7090797.431249996,9927.116403749995
2023-08-15,301088.SZ,buy,600800,12.029597082320269,7227381.927058018,10118.334697881224
2023-08-15,301300.SZ,buy,400900,18.02534662045061,7226361.460138649,10116.906044194107
2023-08-16,002707.SZ,sell,1994600,10.83071090047396,21602935.962085363,30244.110346919508
2023-08-16,300803.SZ,sell,1100,132.3391723787767,145573.08961665438,203.80232546331612
2023-08-16,300819.SZ,buy,740200,9.769290322580645,7231228.696774193,10123.72017548387
2023-08-16,603130.SH,buy,346600,20.860408450704213,7230217.56901408,10122.304596619711
2023-08-16,603220.SH,buy,523900,13.801321585903096,7230512.378854632,10122.717330396485
2023-08-17,688201.SH,sell,4000,18.208996842360925,72835.9873694437,101.97038231722118
2023-08-17,301060.SZ,buy,130600,13.924603174603202,1818553.1746031782,2545.9744444444495
2023-08-17,600279.SH,buy,439300,4.140590809627991,1818961.5426695764,2546.546159737407
2023-08-17,688468.SH,buy,514600,3.535368885324773,1819300.8283881282,2547.0211597433795
2023-08-18,300878.SZ,sell,1148600,6.180459032576499,7098875.244817367,9938.425342744313
2023-08-18,301060.SZ,sell,130600,13.133010399562153,1715171.158182817,2401.239621455944
2023-08-18,688468.SH,sell,514600,3.438155573376096,1769274.858059339,2476.9848012830744
2023-08-18,300564.SZ,buy,902300,4.573827292110881,4126964.3656716477,5777.750111940307
2023-08-18,300864.SZ,buy,1200500,3.437730996265507,4126996.061016741,5777.794485423437
2023-08-21,002524.SZ,sell,5670200,4.205000000000007,23843191.00000004,33380.46740000006
2023-08-21,300562.SZ,sell,1134800,6.485084306095974,7359273.670557711,10302.983138780795
2023-08-21,300948.SZ,buy,3376600,3.4822150927604936,11758047.482215082,16461.266475101114
2023-08-21,301109.SZ,buy,1263300,9.307438439398792,11758086.980492495,16461.321772689495
2023-08-22,600279.SH,sell,439300,4.027155361050311,1769129.3501094016,2476.781090153162
2023-08-22,300468.SZ,buy,755400,3.571748251748233,2698098.629370615,3777.338081118861
