date,portfolio_nav,benchmark_nav
2023-02-06,22040.445034402837,9.170712530712535
2023-02-07,22046.3555309662,9.470319410319414
2023-02-08,22001.403984546796,9.405712530712536
2023-02-09,22006.100212182362,9.589339680589683
2023-02-10,22037.055210385828,9.589339680589683
2023-02-13,22056.737333436384,9.578488943488946
2023-02-14,22044.952009068307,9.632804054054056
2023-02-15,22057.206423202715,9.234508599508604
2023-02-16,21978.57800842245,9.223860565110565
2023-02-17,21951.567771427926,8.970150491400492
2023-02-20,21944.005648030598,9.470319410319409
2023-02-21,21967.54170671905,9.545973587223587
2023-02-22,21872.0814611386,9.330617321867322
2023-02-23,21855.139974339192,9.373492014742013
2023-02-24,21878.550878988935,9.10713759213759
2023-02-27,21804.690161644932,9.064877149877148
2023-02-28,21806.115816744044,9.022714987714988
2023-03-01,21841.781849481034,9.10713759213759
2023-03-02,21821.230584087374,8.596219287469289
2023-03-03,21804.15416026754,8.67862714987715
2023-03-06,21776.26387408669,8.310887592137592
2023-03-07,21708.86448709317,7.990691031941032
2023-03-08,21726.967144155242,7.951108722358724
2023-03-09,21783.922383094,7.980786240786243
2023-03-10,21726.045053755577,7.696219287469288
2023-03-13,21682.164337453494,7.705945945945947
2023-03-14,21653.00856098578,7.618627149877152
2023-03-15,21667.24588064565,7.725417690417692
2023-03-16,21657.58818683308,7.618627149877152
2023-03-17,21660.69352289283,7.764434889434892
2023-03-20,21632.062080405525,7.589631449631452
2023-03-21,21631.473249655788,7.608955773955777
2023-03-22,21654.257742618058,7.7644348894348925
2023-03-23,21629.570710726075,7.725417690417693
2023-03-24,21643.839468079434,7.6767843980344015
2023-03-27,21610.05044507316,7.350150491400495
2023-03-28,21594.895441497763,7.23656326781327
2023-03-29,21563.626875599333,7.274327395577398
2023-03-30,21505.249770682873,7.474201474201475
2023-03-31,21406.236048631377,7.133218673218675
2023-04-03,21428.93576506184,7.293246314496316
2023-04-04,21427.387106213762,7.049216830466833
2023-04-06,21390.85775973941,6.947223587223588
2023-04-07,21429.828070992975,7.6864987714987745
2023-04-10,21420.346816927115,7.570331695331697
2023-04-11,21432.612698117664,7.901769041769043
2023-04-12,21476.08832796049,7.911624692874694
2023-04-13,21299.759911573678,7.715678746928747
2023-04-14,21313.190888644905,7.676784398034399
2023-04-17,21320.355558314543,7.793762285012285
2023-04-18,21355.907455343175,7.764434889434891
2023-04-19,21328.712623291045,7.359656019656021
2023-04-20,21313.058729815617,7.3121898034398045
2023-04-21,21274.754154272214,7.189496314496316
2023-04-24,21223.20318867399,6.818488943488945
2023-04-25,21210.780777146036,6.800196560196563
2023-04-26,21207.483344685195,6.727272727272729
2023-04-27,21252.525795587804,6.836805896805897
2023-04-28,21110.7496022974,7.039914004914007
2023-05-04,20978.234105683678,6.864327395577396
2023-05-05,20976.756098856422,7.416818181818183
2023-05-08,20975.363511442505,7.455049140049142
2023-05-09,20951.99239026352,7.350150491400494
2023-05-10,20944.2453882124,7.189496314496318
2023-05-11,20915.22034443549,7.189496314496318
2023-05-12,20868.143627166457,6.965712530712533
2023-05-15,20843.598247060097,6.965712530712533
2023-05-16,20805.078847719524,6.827644348894352
2023-05-17,20809.43280638677,6.709103194103196
2023-05-18,20823.192789809837,6.564631449631451
2023-05-19,20818.819234446495,6.492985257985259
2023-05-22,20811.788222800817,6.609609950859952
2023-05-23,20812.126855380633,6.475135135135136
2023-05-24,20777.528609082383,6.114622235872236
2023-05-25,20759.395597256513,6.184155405405406
2023-05-26,20753.178665432933,6.201600122850125
2023-05-29,20749.769213379204,6.045482186732188
2023-05-30,20673.82320831367,6.333218673218674
2023-05-31,20680.027251893454,6.227813267813269
2023-06-01,20665.75999002717,6.01965601965602
2023-06-02,20571.507655238347,6.475135135135136
2023-06-05,20577.77789725789,6.333218673218674
2023-06-06,20573.609849885157,6.421732186732188
2023-06-07,20587.445608489445,6.564631449631451
2023-06-08,20522.635864927608,6.809339680589682
2023-06-09,20506.391625499335,6.609609950859952
2023-06-12,20522.014396937797,6.519806511056513
2023-06-13,20560.94683910669,6.564631449631451
2023-06-14,20371.4740436299,6.368550368550371
2023-06-15,20360.591527850964,6.654742014742017
2023-06-16,20374.364499100924,6.492985257985259
2023-06-19,20376.06793421254,6.184155405405407
2023-06-20,20354.476172732695,6.028258599508601
2023-06-21,20362.07869472657,5.968169533169534
2023-06-26,20354.124384975174,5.806587837837839
2023-06-27,20379.995471593527,6.306784398034399
2023-06-28,20347.051391700785,6.210331695331697
2023-06-29,20342.75264386952,6.028258599508601
2023-06-30,20361.87465155922,6.036867321867323
2023-07-03,20389.33166479454,6.149339680589683
2023-07-04,20418.591177379014,6.036867321867323
2023-07-05,20418.689324680534,5.993885135135137
2023-07-06,20430.93203888192,5.993885135135137
2023-07-07,20401.78314166096,5.908381449631451
2023-07-10,20418.977209307464,5.942509213759215
2023-07-11,20413.49051094166,5.899864864864865
2023-07-12,20419.051508668654,5.747616707616708
2023-07-13,20375.895769461084,5.848894348894349
2023-07-14,20401.81061893461,5.831953316953316
2023-07-17,20432.8703845956,5.772853194103195
2023-07-18,20426.531600760703,5.764434889434889
2023-07-19,20406.52281651522,5.933968058968059
2023-07-20,20410.266956061554,5.916904176904176
2023-07-21,20386.100167809625,6.002469287469287
2023-07-24,20377.284471855168,5.848894348894349
2023-07-25,20232.79906831011,6.836805896805896
2023-07-26,20121.4832620294,6.791059582309582
2023-07-27,20106.626156262828,6.663786855036856
2023-07-28,20093.124029309183,7.123860565110565
2023-07-31,20104.686889000845,7.142582923832923
2023-08-01,20130.280478372064,6.993492014742014
2023-08-02,20121.43330876514,6.965712530712531
2023-08-03,20126.534666175237,7.236563267813267
2023-08-04,20120.56796049554,7.133218673218673
2023-08-07,20099.47445220102,6.663786855036856
2023-08-08,20102.21701143124,6.528759213759215
2023-08-09,20117.45730291525,6.6366707616707625
2023-08-10,20132.859456261405,6.681894963144965
2023-08-11,20124.58114859637,6.546683046683048
2023-08-14,20122.379281080888,6.368550368550371
2023-08-15,20139.119437957623,6.271624692874695
2023-08-16,20154.449977839413,6.49298525798526
2023-08-17,20017.9163191041,6.484057125307127
2023-08-18,20020.059441311605,6.289192260442263
2023-08-21,19989.174413055534,6.00246928746929
2023-08-22,19983.581748375622,6.036867321867324
2023-08-23,19975.586028154874,5.865859950859953
2023-08-24,19970.82452117916,5.772853194103197
2023-08-25,19974.22001460079,5.547714987714989
2023-08-28,19976.62680647717,6.062730343980347
2023-08-29,19971.85316382816,6.192874692874694
2023-08-30,19979.336613982687,6.192874692874694
2023-08-31,19978.52095018578,5.714054054054056
2023-09-01,19983.885552702337,6.062730343980347
2023-09-04,19993.910372569884,6.054103194103194
2023-09-05,19977.857028221097,5.916904176904178
2023-09-06,19964.51844294516,6.166735257985258
2023-09-07,19966.378039589752,6.01965601965602
2023-09-08,19955.547688397695,5.942509213759215
2023-09-11,19950.49914607982,5.76443488943489
2023-09-12,19956.88354727187,5.722435503685505
2023-09-13,19955.129270252004,5.697309582309583
2023-09-14,19954.385279987102,5.605654176904178
2023-09-15,19952.12653468909,5.531216216216217
2023-09-18,19800.839860516902,5.440912162162163
2023-09-19,19800.93373468909,5.432739557739559
2023-09-20,19799.12667067143,5.424573095823095
2023-09-21,19798.392012834785,5.400110565110564
2023-09-22,19799.035721444056,5.506514127764127
2023-09-25,19795.68009230498,5.302813267813268
2023-09-26,19792.73075455664,5.246464987714988
2023-09-27,19789.301284357964,5.2304207616707625
2023-09-28,19792.155037117343,5.254496314496314
2023-10-09,19796.7719797222,5.1029514742014745
2023-10-10,19797.306985240964,5.047678132678133
2023-10-11,19795.552160365227,5.008381449631449
2023-10-12,19793.383822047203,5.063439803439803
2023-10-13,19792.206685751542,4.86818488943489
2023-10-16,19793.63520387445,4.578750000000001
2023-10-17,19784.89364558918,4.407874692874693
2023-10-18,19772.016245567822,4.211428132678134
2023-10-19,19760.91942651206,4.0335257985258
2023-10-20,19753.117928078682,4.175540540540541
2023-10-23,19746.507954750297,4.146941031941032
2023-10-24,19765.547291420873,4.175540540540541
2023-10-25,19788.62359454198,4.204238329238329
2023-10-26,19778.566407986913,4.1113298525798525
2023-10-27,19771.832516578095,4.154081695331696
2023-10-30,19784.565755396703,4.132678132678132
2023-10-31,19796.85356625948,3.9425337837837833
2023-11-01,19792.035544960992,3.9494963144963138
2023-11-02,19787.55095568148,3.866351351351352
2023-11-03,19791.223230879343,3.900887592137592
2023-11-06,19810.432238647954,4.400519041769042
2023-11-07,19814.35505363753,4.371157862407862
2023-11-08,19818.11777392378,4.51894656019656
2023-11-09,19836.78538131786,4.393169533169533
2023-11-10,19837.19887345398,4.341894963144963
2023-11-13,19828.73824627767,4.218624078624078
2023-11-14,19810.152643904203,4.261928746928747
2023-11-15,19797.832786309285,4.341894963144964
2023-11-16,19788.593983319246,4.276412776412777
